CVEGEO	ola	defunciones	casos_totales	cfr
12015	03_ola_2	6	57	10.526315789473685
12015	04_interola_2	0	4	0
12015	05_ola_3	6	30	20
12015	06_interola_3	0	1	0
12015	07_ola_4	1	8	12.5
12016	01_ola_1	3	3	100
12016	02_interola_1	0	1	0
12016	03_ola_2	1	4	25
12016	04_interola_2	0	0	NA
12016	05_ola_3	4	20	20
12016	06_interola_3	0	0	NA
12016	07_ola_4	1	6	16.666666666666668
12017	01_ola_1	4	9	44.44444444444444
12017	02_interola_1	0	8	0
12017	03_ola_2	16	93	17.204301075268816
12017	04_interola_2	0	2	0
12017	05_ola_3	8	77	10.38961038961039
12017	06_interola_3	1	24	4.166666666666667
12017	07_ola_4	4	91	4.395604395604396
12018	01_ola_1	3	14	21.428571428571427
12018	02_interola_1	3	31	9.67741935483871
12018	03_ola_2	2	20	10
12018	04_interola_2	0	5	0
12018	05_ola_3	1	134	0.746268656716418
12018	06_interola_3	0	2	0
12018	07_ola_4	2	21	9.523809523809524
12019	01_ola_1	1	12	8.333333333333334
12019	02_interola_1	0	2	0
12019	03_ola_2	1	6	16.666666666666668
12019	04_interola_2	0	1	0
12019	05_ola_3	3	17	17.647058823529413
12019	06_interola_3	0	1	0
12019	07_ola_4	0	5	0
12020	01_ola_1	0	3	0
12020	02_interola_1	0	1	0
12020	03_ola_2	1	12	8.333333333333334
12020	04_interola_2	1	5	20
12020	05_ola_3	4	10	40
12020	06_interola_3	2	4	50
12020	07_ola_4	1	11	9.090909090909092
12021	01_ola_1	19	61	31.147540983606557
12021	02_interola_1	8	86	9.30232558139535
12021	03_ola_2	13	108	12.037037037037036
12021	04_interola_2	4	15	26.666666666666668
12021	05_ola_3	23	195	11.794871794871796
12021	06_interola_3	0	4	0
12021	07_ola_4	1	149	0.6711409395973155
12022	01_ola_1	19	83	22.89156626506024
12022	02_interola_1	3	46	6.521739130434782
12022	03_ola_2	26	110	23.636363636363637
12022	04_interola_2	1	8	12.5
12022	05_ola_3	19	238	7.983193277310924
12022	06_interola_3	3	22	13.636363636363637
12022	07_ola_4	8	163	4.9079754601226995
12023	01_ola_1	3	46	6.521739130434782
12023	02_interola_1	3	55	5.454545454545454
12023	03_ola_2	9	39	23.076923076923077
12023	04_interola_2	3	13	23.076923076923077
12023	05_ola_3	15	208	7.211538461538462
12023	06_interola_3	0	2	0
12023	07_ola_4	1	58	1.7241379310344827
12024	01_ola_1	0	0	NA
12024	02_interola_1	0	5	0
12024	03_ola_2	0	12	0
12024	04_interola_2	1	10	10
12024	05_ola_3	1	6	16.666666666666668
12024	06_interola_3	2	4	50
12024	07_ola_4	1	7	14.285714285714286
12025	01_ola_1	5	11	45.45454545454545
12025	02_interola_1	0	2	0
12025	03_ola_2	5	27	18.51851851851852
12025	04_interola_2	0	2	0
12025	05_ola_3	2	49	4.081632653061225
12025	06_interola_3	0	0	NA
12025	07_ola_4	1	20	5
12026	01_ola_1	0	2	0
12026	02_interola_1	1	1	100
12026	03_ola_2	2	16	12.5
12026	04_interola_2	1	31	3.225806451612903
12026	05_ola_3	1	7	14.285714285714286
12026	06_interola_3	1	1	100
12026	07_ola_4	1	3	33.333333333333336
12027	01_ola_1	11	33	33.333333333333336
12027	02_interola_1	5	18	27.77777777777778
12027	03_ola_2	7	23	30.434782608695652
12027	04_interola_2	1	2	50
12027	05_ola_3	9	65	13.846153846153847
12027	06_interola_3	2	7	28.571428571428573
12027	07_ola_4	5	27	18.51851851851852
12028	01_ola_1	29	185	15.675675675675675
12028	02_interola_1	4	91	4.395604395604396
12028	03_ola_2	10	150	6.666666666666667
12028	04_interola_2	3	71	4.225352112676056
12028	05_ola_3	19	1008	1.8849206349206349
12028	06_interola_3	0	22	0
12028	07_ola_4	4	511	0.7827788649706457
12029	01_ola_1	204	2139	9.537166900420758
12029	02_interola_1	81	2072	3.9092664092664093
12029	03_ola_2	185	2426	7.625721352019785
12029	04_interola_2	23	435	5.287356321839081
12029	05_ola_3	143	6240	2.2916666666666665
12029	06_interola_3	4	130	3.076923076923077
12029	07_ola_4	36	4693	0.7670999360750054
12030	01_ola_1	4	34	11.764705882352942
12030	02_interola_1	2	12	16.666666666666668
12030	03_ola_2	7	29	24.137931034482758
12030	04_interola_2	2	35	5.714285714285714
12030	05_ola_3	2	195	1.0256410256410255
12030	06_interola_3	0	1	0
12030	07_ola_4	1	54	1.8518518518518519
12031	01_ola_1	0	1	0
12031	02_interola_1	0	0	NA
12031	03_ola_2	2	9	22.22222222222222
12031	04_interola_2	0	1	0
12031	05_ola_3	1	2	50
12031	06_interola_3	0	1	0
12031	07_ola_4	2	4	50
12032	01_ola_1	2	6	33.333333333333336
12032	02_interola_1	2	52	3.8461538461538463
12032	03_ola_2	1	47	2.127659574468085
12032	04_interola_2	6	187	3.2085561497326203
12032	05_ola_3	4	186	2.150537634408602
12032	06_interola_3	1	2	50
12032	07_ola_4	1	51	1.9607843137254901
12033	01_ola_1	8	26	30.76923076923077
12033	02_interola_1	7	36	19.444444444444443
12033	03_ola_2	3	30	10
12033	04_interola_2	1	3	33.333333333333336
12033	05_ola_3	6	79	7.594936708860759
12033	06_interola_3	2	9	22.22222222222222
12033	07_ola_4	4	119	3.361344537815126
12034	01_ola_1	11	33	33.333333333333336
12034	02_interola_1	9	53	16.9811320754717
12034	03_ola_2	20	142	14.084507042253522
12034	04_interola_2	4	27	14.814814814814815
12034	05_ola_3	17	180	9.444444444444445
12034	06_interola_3	2	5	40
12034	07_ola_4	4	119	3.361344537815126
12035	01_ola_1	136	351	38.74643874643875
12035	02_interola_1	16	134	11.940298507462687
12035	03_ola_2	163	1551	10.509348807221148
12035	04_interola_2	8	79	10.126582278481013
12035	05_ola_3	51	1061	4.806786050895382
12035	06_interola_3	10	155	6.451612903225806
12035	07_ola_4	30	1468	2.043596730245232
12036	01_ola_1	8	44	18.181818181818183
12036	02_interola_1	0	22	0
12036	03_ola_2	2	12	16.666666666666668
12036	04_interola_2	2	55	3.6363636363636362
12036	05_ola_3	2	144	1.3888888888888888
12036	06_interola_3	0	3	0
12036	07_ola_4	0	56	0
12037	01_ola_1	0	2	0
12037	02_interola_1	0	3	0
12037	03_ola_2	1	7	14.285714285714286
12037	04_interola_2	0	2	0
12037	05_ola_3	5	103	4.854368932038835
12037	06_interola_3	0	0	NA
12037	07_ola_4	1	4	25
12038	01_ola_1	87	1039	8.373435996150144
12038	02_interola_1	34	431	7.888631090487239
12038	03_ola_2	66	754	8.753315649867375
12038	04_interola_2	11	224	4.910714285714286
12038	05_ola_3	88	2314	3.8029386343993083
12038	06_interola_3	4	56	7.142857142857143
12038	07_ola_4	12	1582	0.7585335018963337
12039	01_ola_1	8	105	7.619047619047619
12039	02_interola_1	5	134	3.7313432835820897
12039	03_ola_2	10	41	24.390243902439025
12039	04_interola_2	0	7	0
12039	05_ola_3	13	152	8.552631578947368
12039	06_interola_3	0	2	0
12039	07_ola_4	1	17	5.882352941176471
12040	01_ola_1	2	41	4.878048780487805
12040	02_interola_1	1	24	4.166666666666667
12040	03_ola_2	10	23	43.47826086956522
12040	04_interola_2	2	9	22.22222222222222
12040	05_ola_3	4	62	6.451612903225806
12040	06_interola_3	0	0	NA
12040	07_ola_4	0	36	0
12041	01_ola_1	0	5	0
12041	02_interola_1	3	30	10
12041	03_ola_2	0	2	0
12041	04_interola_2	1	7	14.285714285714286
12041	05_ola_3	4	23	17.391304347826086
12041	06_interola_3	0	6	0
12041	07_ola_4	3	19	15.789473684210526
12042	01_ola_1	5	15	33.333333333333336
12042	02_interola_1	4	15	26.666666666666668
12042	03_ola_2	6	15	40
12042	04_interola_2	1	32	3.125
12042	05_ola_3	1	33	3.0303030303030303
12042	06_interola_3	0	0	NA
12042	07_ola_4	0	10	0
12043	01_ola_1	0	6	0
12043	02_interola_1	0	2	0
12043	03_ola_2	1	7	14.285714285714286
12043	04_interola_2	0	0	NA
12043	05_ola_3	3	9	33.333333333333336
12043	06_interola_3	1	2	50
12043	07_ola_4	0	1	0
12044	01_ola_1	3	10	30
12044	02_interola_1	5	30	16.666666666666668
12044	03_ola_2	1	24	4.166666666666667
12044	04_interola_2	0	3	0
12044	05_ola_3	4	226	1.7699115044247788
12044	06_interola_3	0	2	0
12044	07_ola_4	0	57	0
12045	01_ola_1	1	7	14.285714285714286
12045	02_interola_1	2	18	11.11111111111111
12045	03_ola_2	4	22	18.181818181818183
12045	04_interola_2	0	2	0
12045	05_ola_3	6	21	28.571428571428573
12045	06_interola_3	1	1	100
12045	07_ola_4	1	2	50
12046	01_ola_1	29	275	10.545454545454545
12046	02_interola_1	7	168	4.166666666666667
12046	03_ola_2	18	136	13.235294117647058
12046	04_interola_2	6	66	9.090909090909092
12046	05_ola_3	37	975	3.7948717948717947
12046	06_interola_3	0	17	0
12046	07_ola_4	8	548	1.4598540145985401
12047	01_ola_1	2	2	100
12047	02_interola_1	1	1	100
12047	03_ola_2	0	0	NA
12047	04_interola_2	0	1	0
12047	05_ola_3	0	1	0
12047	06_interola_3	0	1	0
12047	07_ola_4	0	0	NA
12048	01_ola_1	12	97	12.371134020618557
12048	02_interola_1	11	118	9.322033898305085
12048	03_ola_2	5	60	8.333333333333334
12048	04_interola_2	2	43	4.651162790697675
12048	05_ola_3	27	215	12.55813953488372
12048	06_interola_3	2	9	22.22222222222222
12048	07_ola_4	3	31	9.67741935483871
12049	01_ola_1	1	4	25
12049	02_interola_1	0	7	0
12049	03_ola_2	7	24	29.166666666666668
12049	04_interola_2	0	0	NA
12049	05_ola_3	0	28	0
12049	06_interola_3	1	8	12.5
12049	07_ola_4	1	16	6.25
12050	01_ola_1	43	220	19.545454545454547
12050	02_interola_1	6	72	8.333333333333334
12050	03_ola_2	33	228	14.473684210526315
12050	04_interola_2	1	11	9.090909090909092
12050	05_ola_3	16	489	3.2719836400817996
12050	06_interola_3	4	27	14.814814814814815
12050	07_ola_4	3	343	0.8746355685131195
12051	01_ola_1	5	30	16.666666666666668
12051	02_interola_1	1	26	3.8461538461538463
12051	03_ola_2	7	27	25.925925925925927
12051	04_interola_2	1	10	10
12051	05_ola_3	19	448	4.241071428571429
12051	06_interola_3	0	3	0
12051	07_ola_4	0	90	0
12052	01_ola_1	4	27	14.814814814814815
12052	02_interola_1	7	49	14.285714285714286
12052	03_ola_2	4	32	12.5
12052	04_interola_2	2	27	7.407407407407407
12052	05_ola_3	6	174	3.4482758620689653
12052	06_interola_3	0	5	0
12052	07_ola_4	1	26	3.8461538461538463
12053	01_ola_1	11	52	21.153846153846153
12053	02_interola_1	5	38	13.157894736842104
12053	03_ola_2	16	54	29.62962962962963
12053	04_interola_2	5	27	18.51851851851852
12053	05_ola_3	17	202	8.415841584158416
12053	06_interola_3	0	1	0
12053	07_ola_4	3	60	5
12054	01_ola_1	4	19	21.05263157894737
12054	02_interola_1	4	33	12.121212121212121
12054	03_ola_2	10	48	20.833333333333332
12054	04_interola_2	2	14	14.285714285714286
12054	05_ola_3	1	49	2.0408163265306123
12054	06_interola_3	0	15	0
12054	07_ola_4	2	30	6.666666666666667
12055	01_ola_1	62	171	36.25730994152047
12055	02_interola_1	22	72	30.555555555555557
12055	03_ola_2	133	1055	12.606635071090047
12055	04_interola_2	11	194	5.670103092783505
12055	05_ola_3	27	833	3.241296518607443
12055	06_interola_3	7	106	6.60377358490566
12055	07_ola_4	19	1045	1.8181818181818181
12056	01_ola_1	7	76	9.210526315789474
12056	02_interola_1	1	24	4.166666666666667
12056	03_ola_2	8	65	12.307692307692308
12056	04_interola_2	7	138	5.072463768115942
12056	05_ola_3	10	421	2.375296912114014
12056	06_interola_3	0	0	NA
12056	07_ola_4	1	59	1.694915254237288
12057	01_ola_1	20	91	21.978021978021978
12057	02_interola_1	3	61	4.918032786885246
12057	03_ola_2	17	219	7.762557077625571
12057	04_interola_2	6	21	28.571428571428573
12057	05_ola_3	19	189	10.052910052910052
12057	06_interola_3	1	6	16.666666666666668
12057	07_ola_4	2	141	1.4184397163120568
12058	01_ola_1	14	61	22.950819672131146
12058	02_interola_1	7	34	20.58823529411765
12058	03_ola_2	21	69	30.434782608695652
12058	04_interola_2	3	31	9.67741935483871
12058	05_ola_3	10	116	8.620689655172415
12058	06_interola_3	1	14	7.142857142857143
12058	07_ola_4	6	118	5.084745762711864
12059	01_ola_1	8	30	26.666666666666668
12059	02_interola_1	3	17	17.647058823529413
12059	03_ola_2	16	94	17.02127659574468
12059	04_interola_2	2	7	28.571428571428573
12059	05_ola_3	9	59	15.254237288135593
12059	06_interola_3	1	7	14.285714285714286
12059	07_ola_4	5	86	5.813953488372093
12060	01_ola_1	3	5	60
12060	02_interola_1	0	3	0
12060	03_ola_2	3	13	23.076923076923077
12060	04_interola_2	1	5	20
12060	05_ola_3	4	23	17.391304347826086
12060	06_interola_3	0	1	0
12060	07_ola_4	1	9	11.11111111111111
12061	01_ola_1	16	235	6.808510638297872
12061	02_interola_1	9	416	2.1634615384615383
12061	03_ola_2	9	173	5.202312138728324
12061	04_interola_2	2	46	4.3478260869565215
12061	05_ola_3	21	642	3.2710280373831777
12061	06_interola_3	1	15	6.666666666666667
12061	07_ola_4	2	361	0.554016620498615
12062	01_ola_1	1	9	11.11111111111111
12062	02_interola_1	0	4	0
12062	03_ola_2	3	11	27.272727272727273
12062	04_interola_2	1	4	25
12062	05_ola_3	4	65	6.153846153846154
12062	06_interola_3	0	1	0
12062	07_ola_4	0	15	0
12063	01_ola_1	1	3	33.333333333333336
12063	02_interola_1	0	1	0
12063	03_ola_2	0	1	0
12063	04_interola_2	1	4	25
12063	05_ola_3	0	6	0
12063	06_interola_3	0	3	0
12063	07_ola_4	0	12	0
12064	01_ola_1	6	33	18.181818181818183
12064	02_interola_1	2	12	16.666666666666668
12064	03_ola_2	10	42	23.80952380952381
12064	04_interola_2	0	1	0
12064	05_ola_3	5	175	2.857142857142857
12064	06_interola_3	5	34	14.705882352941176
12064	07_ola_4	5	81	6.172839506172839
12065	01_ola_1	1	2	50
12065	02_interola_1	0	1	0
12065	03_ola_2	7	42	16.666666666666668
12065	04_interola_2	0	9	0
12065	05_ola_3	3	58	5.172413793103448
12065	06_interola_3	0	17	0
12065	07_ola_4	0	20	0
12066	01_ola_1	55	235	23.404255319148938
12066	02_interola_1	3	118	2.542372881355932
12066	03_ola_2	49	507	9.664694280078896
12066	04_interola_2	7	106	6.60377358490566
12066	05_ola_3	16	422	3.7914691943127963
12066	06_interola_3	1	86	1.1627906976744187
12066	07_ola_4	6	808	0.7425742574257426
12067	01_ola_1	18	82	21.951219512195124
12067	02_interola_1	3	26	11.538461538461538
12067	03_ola_2	17	160	10.625
12067	04_interola_2	2	13	15.384615384615385
12067	05_ola_3	5	146	3.4246575342465753
12067	06_interola_3	2	23	8.695652173913043
12067	07_ola_4	1	66	1.5151515151515151
12068	01_ola_1	13	72	18.055555555555557
12068	02_interola_1	7	34	20.58823529411765
12068	03_ola_2	7	21	33.333333333333336
12068	04_interola_2	2	11	18.181818181818183
12068	05_ola_3	18	138	13.043478260869565
12068	06_interola_3	1	2	50
12068	07_ola_4	0	31	0
12069	01_ola_1	2	5	40
12069	02_interola_1	0	4	0
12069	03_ola_2	1	12	8.333333333333334
12069	04_interola_2	0	2	0
12069	05_ola_3	0	8	0
12069	06_interola_3	0	0	NA
12069	07_ola_4	0	7	0
12070	01_ola_1	7	15	46.666666666666664
12070	02_interola_1	0	14	0
12070	03_ola_2	0	3	0
12070	04_interola_2	0	1	0
12070	05_ola_3	1	22	4.545454545454546
12070	06_interola_3	0	2	0
12070	07_ola_4	1	8	12.5
12071	01_ola_1	3	44	6.818181818181818
12071	02_interola_1	1	44	2.272727272727273
12071	03_ola_2	1	20	5
12071	04_interola_2	4	57	7.017543859649122
12071	05_ola_3	6	241	2.4896265560165975
12071	06_interola_3	0	10	0
12071	07_ola_4	0	40	0
12072	01_ola_1	0	3	0
12072	02_interola_1	2	3	66.66666666666667
12072	03_ola_2	0	5	0
12072	04_interola_2	1	3	33.333333333333336
12072	05_ola_3	0	3	0
12072	06_interola_3	0	0	NA
12072	07_ola_4	1	5	20
12073	01_ola_1	3	65	4.615384615384615
12073	02_interola_1	3	49	6.122448979591836
12073	03_ola_2	1	39	2.5641025641025643
12073	04_interola_2	0	4	0
12073	05_ola_3	8	88	9.090909090909092
12073	06_interola_3	1	6	16.666666666666668
12073	07_ola_4	4	56	7.142857142857143
12074	01_ola_1	1	33	3.0303030303030303
12074	02_interola_1	0	9	0
12074	03_ola_2	2	13	15.384615384615385
12074	04_interola_2	0	1	0
12074	05_ola_3	2	52	3.8461538461538463
12074	06_interola_3	0	1	0
12074	07_ola_4	0	22	0
12075	01_ola_1	27	124	21.774193548387096
12075	02_interola_1	4	75	5.333333333333333
12075	03_ola_2	28	148	18.91891891891892
12075	04_interola_2	2	31	6.451612903225806
12075	05_ola_3	13	294	4.421768707482993
12075	06_interola_3	2	3	66.66666666666667
12075	07_ola_4	1	190	0.5263157894736842
12076	01_ola_1	1	5	20
12076	02_interola_1	0	0	NA
12076	03_ola_2	1	6	16.666666666666668
12076	04_interola_2	1	2	50
12076	05_ola_3	0	26	0
12076	06_interola_3	0	2	0
12076	07_ola_4	0	9	0
12077	01_ola_1	5	46	10.869565217391305
12077	02_interola_1	4	16	25
12077	03_ola_2	0	24	0
12077	04_interola_2	2	8	25
12077	05_ola_3	8	167	4.790419161676646
12077	06_interola_3	0	2	0
12077	07_ola_4	1	67	1.492537313432836
12078	01_ola_1	0	1	0
12078	02_interola_1	0	2	0
12078	03_ola_2	0	2	0
12078	04_interola_2	0	0	NA
12078	05_ola_3	0	18	0
12078	06_interola_3	0	0	NA
12078	07_ola_4	0	2	0
12079	01_ola_1	0	4	0
12079	02_interola_1	0	1	0
12079	03_ola_2	0	7	0
12079	04_interola_2	0	1	0
12079	05_ola_3	0	7	0
12079	06_interola_3	0	0	NA
12079	07_ola_4	0	1	0
12080	01_ola_1	2	9	22.22222222222222
12080	02_interola_1	0	8	0
12080	03_ola_2	2	19	10.526315789473685
12080	04_interola_2	2	6	33.333333333333336
12080	05_ola_3	6	66	9.090909090909092
12080	06_interola_3	0	0	NA
12080	07_ola_4	1	17	5.882352941176471
12081	01_ola_1	1	1	100
12081	02_interola_1	0	0	NA
12081	03_ola_2	2	4	50
12081	04_interola_2	0	1	0
12081	05_ola_3	1	1	100
12081	06_interola_3	0	0	NA
12081	07_ola_4	1	2	50
12999	01_ola_1	0	0	NA
12999	02_interola_1	0	0	NA
12999	03_ola_2	0	1	0
12999	04_interola_2	0	0	NA
12999	05_ola_3	0	0	NA
12999	06_interola_3	0	0	NA
12999	07_ola_4	0	0	NA
13001	01_ola_1	15	58	25.862068965517242
13001	02_interola_1	6	26	23.076923076923077
13001	03_ola_2	10	60	16.666666666666668
13001	04_interola_2	0	6	0
13001	05_ola_3	10	56	17.857142857142858
13001	06_interola_3	2	4	50
13001	07_ola_4	2	45	4.444444444444445
13002	01_ola_1	14	37	37.83783783783784
13002	02_interola_1	8	46	17.391304347826086
13002	03_ola_2	15	70	21.428571428571427
13002	04_interola_2	4	15	26.666666666666668
13002	05_ola_3	27	135	20
13002	06_interola_3	0	2	0
13002	07_ola_4	4	71	5.633802816901408
13003	01_ola_1	32	145	22.06896551724138
13003	02_interola_1	25	120	20.833333333333332
13003	03_ola_2	92	349	26.361031518624642
13003	04_interola_2	8	40	20
13003	05_ola_3	47	407	11.547911547911548
13003	06_interola_3	2	34	5.882352941176471
13003	07_ola_4	15	506	2.964426877470356
13004	01_ola_1	2	16	12.5
13004	02_interola_1	1	11	9.090909090909092
13004	03_ola_2	3	26	11.538461538461538
13004	04_interola_2	0	1	0
13004	05_ola_3	5	44	11.363636363636363
13004	06_interola_3	0	2	0
13004	07_ola_4	1	17	5.882352941176471
13005	01_ola_1	11	41	26.829268292682926
13005	02_interola_1	8	46	17.391304347826086
13005	03_ola_2	21	114	18.42105263157895
13005	04_interola_2	0	9	0
13005	05_ola_3	14	215	6.511627906976744
13005	06_interola_3	0	6	0
13005	07_ola_4	3	165	1.8181818181818181
13006	01_ola_1	2	20	10
13006	02_interola_1	1	12	8.333333333333334
13006	03_ola_2	18	50	36
13006	04_interola_2	0	7	0
13006	05_ola_3	5	127	3.937007874015748
13006	06_interola_3	1	5	20
13006	07_ola_4	1	30	3.3333333333333335
13007	01_ola_1	4	54	7.407407407407407
13007	02_interola_1	2	25	8
13007	03_ola_2	2	45	4.444444444444445
13007	04_interola_2	2	20	10
13007	05_ola_3	6	79	7.594936708860759
13007	06_interola_3	1	1	100
13007	07_ola_4	1	64	1.5625
13008	01_ola_1	39	295	13.220338983050848
13008	02_interola_1	18	138	13.043478260869565
13008	03_ola_2	67	360	18.61111111111111
13008	04_interola_2	14	90	15.555555555555555
13008	05_ola_3	32	477	6.7085953878406706
13008	06_interola_3	2	14	14.285714285714286
13008	07_ola_4	6	507	1.183431952662722
13009	01_ola_1	11	39	28.205128205128204
13009	02_interola_1	10	23	43.47826086956522
13009	03_ola_2	23	62	37.096774193548384
13009	04_interola_2	1	5	20
13009	05_ola_3	15	89	16.853932584269664
13009	06_interola_3	1	6	16.666666666666668
13009	07_ola_4	1	79	1.2658227848101267
13010	01_ola_1	24	102	23.529411764705884
13010	02_interola_1	24	103	23.300970873786408
13010	03_ola_2	62	229	27.074235807860262
13010	04_interola_2	4	34	11.764705882352942
13010	05_ola_3	12	240	5
13010	06_interola_3	1	15	6.666666666666667
13010	07_ola_4	2	463	0.4319654427645788
13011	01_ola_1	3	14	21.428571428571427
13011	02_interola_1	2	22	9.090909090909092
13011	03_ola_2	1	16	6.25
13011	04_interola_2	2	4	50
13011	05_ola_3	3	67	4.477611940298507
13011	06_interola_3	0	4	0
13011	07_ola_4	0	29	0
13012	01_ola_1	8	47	17.02127659574468
13012	02_interola_1	6	15	40
13012	03_ola_2	10	73	13.698630136986301
13012	04_interola_2	3	16	18.75
13012	05_ola_3	16	149	10.738255033557047
13012	06_interola_3	0	16	0
13012	07_ola_4	4	107	3.7383177570093458
13013	01_ola_1	34	125	27.2
13013	02_interola_1	14	60	23.333333333333332
13013	03_ola_2	68	281	24.199288256227756
13013	04_interola_2	3	60	5
13013	05_ola_3	19	498	3.8152610441767068
13013	06_interola_3	2	35	5.714285714285714
13013	07_ola_4	9	710	1.267605633802817
13014	01_ola_1	4	17	23.529411764705884
13014	02_interola_1	0	10	0
13014	03_ola_2	3	54	5.555555555555555
13014	04_interola_2	0	4	0
13014	05_ola_3	5	77	6.4935064935064934
13014	06_interola_3	0	11	0
13014	07_ola_4	0	49	0
13015	01_ola_1	10	25	40
13015	02_interola_1	3	18	16.666666666666668
13015	03_ola_2	12	48	25
13015	04_interola_2	2	17	11.764705882352942
13015	05_ola_3	19	121	15.702479338842975
13015	06_interola_3	0	6	0
13015	07_ola_4	5	58	8.620689655172415
13016	01_ola_1	24	86	27.906976744186046
13016	02_interola_1	16	40	40
13016	03_ola_2	55	194	28.350515463917525
13016	04_interola_2	2	23	8.695652173913043
13016	05_ola_3	40	428	9.345794392523365
13016	06_interola_3	2	8	25
