CVEGEO	beds_PAFIL_IPRIV	beds_PAFIL_PDOM	beds_PDER_IMSS	beds_PDER_IMSSB	beds_PDER_ISTE	beds_PDER_SEGP	clinics_PAFIL_IPRIV	clinics_PAFIL_PDOM	clinics_PDER_IMSS	clinics_PDER_IMSSB	clinics_PDER_ISTE	clinics_PDER_SEGP	derechohabientes_PAFIL_IPRIV	derechohabientes_PAFIL_PDOM	derechohabientes_PDER_IMSS	derechohabientes_PDER_IMSSB	derechohabientes_PDER_ISTE	derechohabientes_PDER_SEGP	POBTOT
01001	0	0	369	0	1	0	0	0	357	2	18	0	9314	636	269341	1113	21760	161077	607934
01002	0	30	328	0	83	0	0	2	266	7	62	0	26643	2695	673692	1541	82940	212310	1208793
01003	0	30	625	22	82	0	0	2	562	16	57	0	31656	2732	662854	2281	74307	181707	1161252
01004	0	0	0	0	0	0	0	0	6	3	5	0	288	81	28351	84	6875	31104	84019
01005	0	30	328	0	83	0	0	2	264	0	58	0	26464	2961	646974	1358	75985	182323	1126435
01006	0	0	297	0	1	0	0	0	307	0	5	0	5582	256	158589	312	16956	92602	332868
01007	0	0	0	0	0	0	0	0	6	5	7	0	430	79	47222	136	9384	51184	131501
01008	0	0	297	22	0	0	0	0	311	16	9	0	5714	590	134592	1363	21460	104046	332920
01009	0	0	0	0	0	0	0	0	15	4	11	0	811	139	74345	187	19456	86678	223444
01010	0	30	400	0	82	0	0	2	305	1	67	0	27334	2706	697723	1490	73810	185405	1206517
01011	0	30	625	0	82	0	0	2	565	0	57	0	30918	2727	689150	1291	78272	176843	1178101
02001	0	56	1189	20	110	0	0	17	480	22	92	0	121973	7143	1791817	17593	127406	410407	3325213
02002	0	92	218	0	36	0	0	25	107	7	49	0	19151	7451	343539	3619	37800	156377	751268
02003	0	148	1270	0	139	0	0	42	478	15	121	0	124039	11767	1851156	13818	139865	434737	3416122
02004	0	92	178	0	29	0	0	25	110	8	40	0	17082	7741	303806	4691	32876	155577	679137
02005	0	122	878	0	72	0	0	27	309	9	80	0	82180	8717	1274889	9850	85301	292490	2366330
02006	0	103	163	0	39	0	0	29	90	8	53	0	10257	8369	237263	2352	33937	116277	507829
03001	0	126	126	0	190	0	0	29	105	3	123	0	5973	8920	173403	1611	71015	66775	374315
03002	0	0	36	20	24	0	0	0	32	14	26	0	1142	2585	79938	3974	21176	58193	208641
03003	0	0	130	0	24	0	0	0	106	1	34	0	6362	1852	235453	1965	30730	72567	424132
03008	0	115	98	0	180	0	0	25	71	1	101	0	5587	7380	133165	1366	57878	51140	292241
03009	0	11	53	0	34	0	0	4	54	1	35	0	442	2672	62519	273	21776	33227	137043
04001	0	0	0	30	0	0	0	0	5	60	4	0	674	530	27979	5086	8775	60250	131912
04002	0	5	6	0	0	0	0	9	9	15	5	0	659	3859	27185	1368	6571	74855	147059
04003	0	26	6	0	0	0	0	14	19	22	24	0	1237	10301	47065	6148	15234	216661	422923
04004	0	73	164	11	48	0	0	169	139	44	46	0	6659	27932	253469	3913	43364	208460	691996
04005	0	0	0	0	0	0	0	0	1	6	4	0	377	499	12942	1198	13096	62847	112824
04006	0	88	163	50	68	0	0	39	145	81	78	0	6061	16421	255829	6428	103126	337565	904265
04007	0	32	54	11	10	0	0	155	44	27	12	0	3207	20351	105132	1849	9476	96693	311824
04008	0	41	110	10	38	0	0	14	97	48	32	0	3287	6025	148012	1482	36753	102053	368134
04009	0	37	60	11	10	0	0	164	47	48	11	0	3462	23979	118589	5457	10389	142909	405642
04010	0	47	53	0	30	0	0	25	47	23	44	0	2832	11165	101481	4946	54639	212981	502548
04011	0	32	54	11	10	0	0	155	43	35	20	0	3519	22196	110861	3046	12602	144516	399006
04012	0	46	116	0	38	0	0	23	104	19	31	0	3175	9114	154337	1913	32390	98879	372247
05001	0	0	229	12	19	0	0	0	91	37	19	0	4504	810	253162	1379	17689	18739	349809
05002	0	0	34	0	0	0	0	0	25	8	5	0	699	744	62455	125	4726	16118	103906
05003	0	0	0	0	10	0	0	0	15	1	13	0	1585	167	76850	283	4695	9017	112056
05004	0	0	290	12	127	0	0	0	196	51	82	0	56032	1231	953324	3044	75971	80266	1398587
05005	0	0	229	0	19	0	0	0	84	4	20	0	4112	344	205778	574	14213	20690	289447
05006	0	0	229	12	19	0	0	0	106	44	21	0	8141	876	336051	1573	20575	26268	465480
05007	0	0	65	12	14	0	0	0	62	68	26	0	5388	1820	233709	2061	22868	33514	376540
05008	0	0	0	12	0	0	0	0	5	36	1	0	295	12	18928	991	1997	3342	30663
05009	0	0	243	12	77	0	0	0	129	55	43	0	4677	2911	377127	3783	50942	54755	632730
05010	0	0	229	12	19	0	0	0	91	38	20	0	4129	340	219254	1467	15761	15945	301870
05011	0	0	311	12	127	0	0	0	198	56	84	0	37675	1040	730488	2760	67722	37863	1046673
05012	0	0	0	0	0	0	0	0	6	2	0	0	256	11	28207	63	785	4372	42636
05013	0	0	0	0	0	0	0	0	1	2	4	0	304	14	5380	62	1394	10550	21257
05014	0	0	260	0	17	0	0	0	95	5	22	0	4759	411	242358	417	15415	20336	352520
05015	0	0	0	0	10	0	0	0	5	2	17	0	1618	172	57296	286	5295	18680	100997
05016	0	0	0	0	0	0	0	0	9	5	3	0	277	18	16084	117	1902	7477	31367
05017	0	50	829	0	168	0	0	13	339	29	111	0	32611	5689	871292	5067	113759	98014	1437292
05018	0	0	0	0	0	0	0	0	19	4	1	0	1033	483	83392	289	3811	6211	114202
05019	0	0	34	0	10	0	0	0	34	3	17	0	2460	907	135374	369	9389	20692	205758
05020	0	0	243	12	20	0	0	0	104	42	38	0	3507	424	224419	1634	16153	25799	328832
05021	0	0	0	12	0	0	0	0	22	38	2	0	995	481	84416	1023	5022	9659	121045
05022	0	0	99	0	17	0	0	0	61	5	16	0	4100	177	149315	196	11415	17294	228277
05023	0	0	195	12	0	0	0	0	80	45	15	0	2442	996	193589	1403	12182	25297	288384
05024	0	0	313	12	141	0	0	0	203	74	96	0	38234	2552	778965	4152	76040	53409	1150896
05025	0	0	0	0	0	0	0	0	7	4	1	0	358	11	35051	94	1747	7783	55766
05026	0	0	34	12	10	0	0	0	27	39	17	0	2001	918	110747	1260	9054	19646	172822
05027	0	0	311	0	127	0	0	0	209	30	87	0	61867	1462	1168026	3230	84614	91073	1717324
05028	0	0	116	0	10	0	0	0	79	4	19	0	1615	760	99629	325	8745	18068	155882
05029	0	0	0	0	0	0	0	0	22	5	3	0	1195	496	93044	300	5128	10643	132555
05030	0	0	21	34	0	0	0	0	38	82	12	0	5528	181	160592	2959	13607	48934	284228
05031	0	0	34	0	0	0	0	0	39	5	4	0	1412	1223	119608	430	6957	17298	177525
05032	0	0	34	0	10	0	0	0	23	1	15	0	1697	898	90913	276	6928	12728	136438
05033	0	0	42	12	0	0	0	0	26	57	15	0	2209	700	142635	4686	18148	28374	254864
05034	0	0	34	0	0	0	0	5	33	13	11	0	2155	1242	92558	838	13571	47554	194071
05035	0	0	211	12	63	0	0	0	117	52	41	0	4662	1694	400118	5735	55925	65419	684743
05036	0	50	618	12	105	0	0	13	239	79	106	0	31484	4701	694855	6859	90911	93406	1183810
05037	0	0	0	0	10	0	0	0	9	3	13	0	2025	172	84167	295	5205	9898	124223
05038	0	0	294	0	17	0	0	0	130	8	25	0	5638	1156	315904	555	19128	30799	461571
06001	0	22	152	0	20	0	0	15	79	0	16	0	2618	8859	164058	1668	12716	84963	328173
06002	0	0	326	0	0	0	0	0	79	7	4	0	3545	1618	157752	1289	25693	104603	356975
06003	0	0	310	0	0	0	0	0	66	1	3	0	2853	712	131700	793	21908	53258	255028
06004	0	52	548	0	66	0	0	17	202	0	52	0	8708	10842	330916	2665	44690	149941	652003
06005	0	30	416	0	46	0	0	2	126	1	37	0	6587	1899	192584	1123	34875	80819	384940
06006	0	30	124	0	46	0	0	2	83	2	37	0	4268	2079	124870	818	18751	88292	290375
06007	0	0	0	0	0	0	0	0	8	0	10	0	894	774	33728	195	4403	55137	117203
06008	0	22	424	0	20	0	0	15	114	0	16	0	4623	8668	212591	1966	28878	88283	412880
06009	0	30	100	0	46	0	0	2	67	2	35	0	4120	1588	95778	579	17854	70127	228156
06010	0	30	100	0	46	0	0	2	70	0	35	0	4237	1412	114929	491	18654	61491	241044
07001	0	0	0	42	0	0	0	0	3	34	2	0	206	386	10622	4589	2732	51701	108240
07002	0	0	0	30	0	0	0	0	6	31	3	0	2802	939	36530	12146	8738	108146	256416
07003	0	0	12	42	0	0	0	0	12	41	4	0	289	534	24291	5127	5119	73361	178559
07004	0	0	0	43	0	0	0	0	0	83	4	0	1026	1564	35694	38600	8743	256279	444298
07005	0	0	0	0	0	0	0	0	5	12	3	0	729	598	15357	2876	5234	108958	190374
07006	0	0	0	0	0	0	0	0	1	25	2	0	109	45	4154	3962	2842	74024	124021
07007	0	0	0	75	29	0	0	0	14	47	31	0	1933	3095	51730	15108	37280	212133	541350
07008	0	0	0	42	0	0	0	0	1	36	1	0	136	274	5430	5627	2489	104032	157212
07009	0	0	12	0	0	0	0	0	14	43	8	0	1514	2943	39250	3907	18344	144794	354807
07010	0	0	0	0	0	0	0	0	0	24	0	0	41	40	2159	2741	1018	61633	79757
07011	0	0	0	0	0	0	0	0	1	32	3	0	97	145	5075	5370	3866	122007	190420
07012	0	54	145	47	76	0	0	22	110	39	64	0	14603	7235	208851	3694	61130	147526	786955
07013	0	0	0	0	0	0	0	0	1	18	0	0	584	343	6806	6605	2151	100171	147955
07014	0	0	0	28	0	0	0	0	0	30	2	0	379	99	5667	10084	2337	103917	168338
07015	0	28	313	0	36	0	0	29	117	30	25	0	2815	8547	110641	4666	24440	79120	410738
07016	0	16	0	0	0	0	0	31	11	13	11	0	772	12388	37850	3651	13109	173781	353845
07017	0	10	0	47	0	0	0	25	9	54	10	0	1247	7964	41494	3212	10771	142213	328773
07018	0	0	0	28	0	0	0	0	1	23	2	0	461	353	5861	4468	2608	53247	95758
07019	0	0	0	13	0	0	0	0	0	71	2	0	262	331	13665	10883	5075	258140	359989
07020	0	0	0	72	0	0	0	0	8	59	5	0	543	583	25035	17274	8086	160040	318082
07021	0	0	0	0	0	0	0	0	1	14	1	0	968	2370	16941	890	3871	73687	164486
07022	0	0	0	0	0	0	0	0	0	21	1	0	695	77	5611	8732	1179	125089	182229
07023	0	0	0	45	13	0	0	0	4	42	16	0	1981	1187	33768	17375	22713	223663	439273
07024	0	0	0	74	29	0	0	0	8	95	31	0	2380	3278	54530	17489	37350	315592	648429
07025	0	0	0	0	0	0	0	0	2	10	3	0	230	171	5315	1962	2985	61103	100964
07026	0	0	0	0	0	0	0	0	0	40	0	0	1420	86	11710	25899	384	199202	289877
07027	0	54	145	30	76	0	0	22	118	51	67	0	15932	7519	216835	15368	68069	245232	943404
07028	0	0	0	0	0	0	0	0	0	4	1	0	145	86	4597	877	932	19937	35924
07029	0	0	0	28	0	0	0	0	0	25	2	0	772	1231	9976	4702	3529	65298	126021
07030	0	0	0	0	0	0	0	0	1	34	3	0	205	113	8644	8479	4053	154824	239600
07031	0	0	0	30	0	0	0	0	2	78	11	0	1914	2164	53972	43532	14112	303536	589344
07032	0	0	12	46	0	0	0	0	11	55	7	0	362	437	26546	4485	5914	124669	235082
07033	0	0	0	0	0	0	0	0	3	16	4	0	283	308	7500	437	4136	57298	115566
07034	0	0	0	0	0	0	0	0	0	35	0	0	101	234	7727	4576	2798	136915	190880
07035	0	28	313	0	36	0	0	29	116	34	26	0	2980	8841	114574	4756	24867	88050	442278
07036	0	0	0	0	0	0	0	0	0	25	1	0	40	46	2721	3492	916	75863	97457
07037	0	28	325	0	36	0	0	29	126	38	28	0	2825	7363	124434	4970	24013	97194	465500
07038	0	0	0	45	13	0	0	0	4	35	16	0	2053	1169	34125	11785	22679	182932	382145
07039	0	0	0	0	0	0	0	0	2	14	3	0	194	442	7355	5911	2828	117094	184877
07040	0	0	0	46	0	0	0	0	3	64	3	0	866	1293	27958	5158	8643	124804	259375
07041	0	0	0	13	16	0	0	0	4	62	14	0	588	2087	22370	10375	15915	223082	390316
07042	0	0	0	0	0	0	0	0	0	9	1	0	130	91	2835	2019	1537	71555	104757
07043	0	0	0	0	0	0	0	0	2	7	3	0	109	153	4030	442	2156	26336	54236
07044	0	0	0	28	0	0	0	0	0	44	2	0	2907	871	29606	14441	7854	185638	338827
07045	0	0	0	0	0	0	0	0	5	6	4	0	688	363	14030	1984	5186	65610	134671
07046	0	0	0	47	0	0	0	0	6	49	6	0	1417	1543	44322	4662	14312	126661	336174
07047	0	0	0	28	0	0	0	0	0	31	2	0	517	127	8404	9937	2456	113966	182004
07048	0	130	142	0	204	0	0	118	122	4	89	0	14872	41521	267464	5966	51317	249774	1009958
07049	0	0	0	28	0	0	0	0	0	49	1	0	766	153	10112	13236	2195	189479	275227
07050	0	0	0	0	0	0	0	0	6	13	6	0	404	723	20552	3212	6574	74709	164446
07051	0	0	0	0	0	0	0	0	2	24	2	0	402	369	10951	3259	2990	114994	190680
07052	0	0	0	46	16	0	0	0	4	91	18	0	1044	3793	52149	35958	20698	300380	594911
07053	0	0	0	46	0	0	0	0	0	40	2	0	90	66	7282	3528	2824	89425	127761
07054	0	28	325	0	36	0	0	29	125	33	28	0	3025	7363	119852	4540	25507	87371	443281
07055	0	0	0	0	0	0	0	0	0	7	0	0	440	1903	8416	230	3688	16568	55580
07056	0	0	0	0	0	0	0	0	0	27	0	0	524	64	8526	12240	297	139250	197500
07057	0	28	325	0	36	0	0	29	126	58	29	0	2738	7135	123854	7058	24834	139857	514247
07058	0	0	0	30	0	0	0	0	6	17	2	0	128	99	10746	10031	1771	29572	74503
07059	0	0	0	45	0	0	0	0	2	105	6	0	1378	1470	38077	30768	8931	366787	590803
07060	0	0	0	0	0	0	0	0	0	6	1	0	112	107	2025	165	1768	33224	51356
07061	0	54	145	0	76	0	0	22	115	44	68	0	16172	9467	224112	5634	72622	224106	978384
07062	0	0	0	0	0	0	0	1	10	11	6	0	517	3600	39680	1923	8846	113620	277630
07063	0	54	145	0	76	0	0	22	111	17	63	0	16775	7972	214466	3088	63718	133117	774307
07064	0	0	0	46	0	0	0	0	0	70	4	0	1313	1680	38949	42346	6860	203453	393584
07065	0	46	10	30	0	0	0	33	15	69	11	0	1376	16687	66603	40875	18524	365061	712117
07066	0	0	0	0	0	0	0	0	0	37	4	0	833	199	8388	16610	3573	236244	353234
07067	0	0	0	28	0	0	0	0	0	26	2	0	283	125	6118	6731	3283	72606	119983
07068	0	0	0	0	0	0	0	1	11	12	3	0	1049	3912	47792	2621	10806	145541	324149
07069	0	0	12	42	0	0	0	0	11	41	4	0	418	1397	22060	7817	9239	118442	253606
07070	0	0	0	46	0	0	0	0	0	41	3	0	96	41	6802	2939	2792	90725	125302
07071	0	0	12	0	0	0	0	0	12	19	4	0	227	335	20117	2219	3582	40083	111037
07072	0	0	0	0	0	0	0	0	0	19	1	0	294	87	4347	5215	1713	103114	156448
07073	0	0	0	0	0	0	0	0	0	6	1	0	81	29	1523	1021	1237	40368	59542
07074	0	130	215	0	204	0	0	121	161	6	94	0	14943	45824	334771	7513	60117	329780	1276785
07075	0	0	0	30	16	0	0	0	10	33	15	0	636	1932	29728	14774	14662	101521	263845
07076	0	0	0	0	0	0	0	0	2	24	4	0	194	441	8748	5037	3271	123097	212238
07077	0	16	0	0	0	0	0	31	6	50	9	0	851	12249	38905	21400	12627	296037	549658
07078	0	0	0	0	0	0	0	0	0	40	0	0	697	129	11708	16824	1018	216987	307674
07079	0	54	145	0	76	0	0	22	111	12	64	0	14898	8263	198227	2361	59146	112456	700356
07080	0	0	0	46	0	0	0	0	1	58	2	0	168	196	11273	6141	4373	133629	195850
07081	0	0	0	0	0	0	0	0	0	46	4	0	1113	322	12013	12217	4026	194215	314800
07082	0	0	0	0	0	0	0	0	0	24	0	0	864	76	4440	15152	1030	133652	201601
07083	0	0	0	30	16	0	0	0	11	65	17	0	797	2254	35694	17922	20377	276026	529572
07084	0	0	0	0	0	0	0	0	0	7	0	0	83	73	2013	2361	1183	40094	60606
07085	0	0	0	28	0	0	0	0	1	27	2	0	2908	1415	28291	5177	8321	69492	187722
07086	0	54	145	47	76	0	0	22	112	47	66	0	16991	7523	235418	6286	70330	187604	923155
07087	0	28	313	0	36	0	0	29	115	23	25	0	2740	7119	104481	4269	21265	65501	368262
07088	0	0	0	0	0	0	0	0	3	5	3	0	78	189	4783	211	1989	22375	50388
07089	0	0	0	46	0	0	0	0	5	69	4	0	1458	4108	39486	5860	13389	131962	318647
07090	0	0	0	0	0	0	0	0	0	5	0	0	119	38	1866	193	828	32320	43726
07091	0	0	0	0	0	0	0	0	0	6	0	0	42	19	1779	2556	566	31783	43227
07092	0	0	0	47	0	0	0	0	3	32	4	0	900	1719	32338	1842	5819	97003	233782
07093	0	0	0	45	13	0	0	0	4	58	16	0	2415	1171	36457	18507	22422	271664	494822
07094	0	0	0	75	13	0	0	0	10	43	18	0	1497	1195	35714	13687	23403	120436	324635
07096	0	16	0	0	0	0	0	31	6	29	11	0	820	12195	30665	11523	11291	250081	431891
07097	0	0	0	0	0	0	0	0	6	31	7	0	882	799	25420	6388	11565	122738	276217
07098	0	0	0	75	13	0	0	0	10	39	19	0	1661	1319	37305	12030	24792	147085	372299
07099	0	0	0	13	16	0	0	0	5	74	17	0	657	2041	28288	13774	17827	261148	470163
07100	0	0	0	0	0	0	0	0	0	42	5	0	311	326	11824	14600	4388	203503	325303
07101	0	0	0	47	0	0	0	0	0	35	3	0	3963	3494	56875	2822	13741	118107	345507
07102	0	28	313	0	36	0	0	29	118	34	26	0	2943	8242	113512	6924	24206	81292	424250
07103	0	28	325	46	36	0	0	29	125	59	30	0	3108	7392	125626	6486	27745	138200	519679
07104	0	0	0	0	16	0	0	0	4	30	13	0	511	1971	22037	4785	14125	131893	268381
07105	0	0	0	0	0	0	0	0	3	10	1	0	186	921	7629	2564	2571	14898	50112
07106	0	0	0	0	0	0	0	0	0	32	3	0	3109	1192	38693	9121	13201	192495	395874
07107	0	0	12	30	0	0	0	0	19	51	7	0	1235	1822	41369	14331	14013	175737	385441
07108	0	0	12	47	0	0	0	0	13	60	8	0	4065	2928	71232	6552	22433	177101	490440
07109	0	0	0	0	0	0	0	0	0	47	2	0	702	180	8321	20931	2980	213174	338118
07110	0	0	0	45	13	0	0	0	4	25	17	0	1635	1181	28312	3214	22475	120964	295801
07111	0	0	0	45	13	0	0	0	4	45	18	0	3970	1975	52433	8166	29607	207579	487628
07112	0	0	0	30	0	0	0	0	0	79	3	0	1750	1547	41981	49797	7939	324808	564297
07113	0	0	0	0	0	0	0	0	0	23	0	0	377	63	4713	9090	367	135818	185556
07114	0	0	0	30	0	0	0	0	0	38	3	0	588	1435	27908	29764	6119	107984	247553
07115	0	0	0	43	0	0	0	0	0	73	4	0	595	1546	30179	35452	8150	202212	375688
07116	0	0	0	46	0	0	0	0	0	48	3	0	522	1805	28803	30601	6161	107767	258264
07117	0	0	0	42	0	0	0	0	1	19	1	0	99	202	4580	2653	1588	43700	78077
07118	0	0	0	0	0	0	0	0	0	10	1	0	105	65	1994	2115	1462	71614	107537
07119	0	0	0	0	0	0	0	0	0	2	0	0	73	17	979	3325	142	28722	39739
07120	0	0	0	42	0	0	0	0	2	36	1	0	156	342	9331	5972	2934	76619	138617
07121	0	0	0	0	0	0	0	0	0	10	1	0	137	71	2876	2815	1906	61525	90437
07122	0	0	0	30	0	0	0	0	8	43	6	0	2917	1283	44483	16031	16276	132597	354546
07123	0	0	0	30	0	0	0	0	6	24	4	0	2577	908	35008	10212	9074	63870	200554
07124	0	10	0	47	0	0	0	26	11	55	7	0	1631	11116	69473	4879	16872	199258	506941
07125	0	0	0	0	0	0	0	0	0	13	1	0	45	101	1794	1243	1316	74189	98984
08001	0	108	1208	0	177	0	0	26	584	5	93	0	103308	4637	1575499	9412	109201	259647	2532877
08002	0	78	389	0	106	0	0	24	225	5	56	0	48142	3329	588773	4733	63771	144305	1024173
08003	0	0	68	0	19	0	0	5	39	6	23	0	3764	2071	99405	1888	15714	68782	224961
08004	0	78	381	0	106	0	0	24	220	4	52	0	47051	3233	572743	4575	62128	131702	980497
08005	0	30	865	0	71	0	0	2	385	3	41	0	57721	2017	1047031	4927	51047	141614	1628989
08006	0	0	80	0	11	0	0	0	47	17	17	0	8863	516	101497	2108	11838	77428	238823
08007	0	0	0	9	0	0	0	0	5	69	8	0	349	64	15439	7208	7847	79206	129854
08008	0	0	0	9	0	0	0	0	2	60	6	0	234	58	12726	6811	6644	62449	103823
08009	0	0	4	9	0	0	0	0	7	65	9	0	533	71	19174	4954	6824	67289	120238
08010	0	78	419	0	106	0	0	24	244	7	60	0	51848	3858	606798	4743	66392	159089	1078719
08011	0	14	8	10	0	0	0	7	19	35	12	0	2106	1217	47151	2239	7754	42972	123044
08012	0	0	4	19	0	0	0	0	6	91	8	0	1077	61	21702	6357	7669	63880	119057
08013	0	0	42	0	0	0	0	0	32	9	7	0	3022	702	49559	158	5378	34562	117692
08014	0	0	0	10	0	0	0	0	7	41	8	0	679	63	21088	2592	5567	29373	69628
08015	0	0	8	0	0	0	0	0	9	4	6	0	2412	112	27097	465	2991	24940	69453
08016	0	14	4	0	0	0	0	12	11	0	4	0	1254	1981	37576	170	4873	23381	82057
08017	0	0	4	0	0	0	0	0	7	19	7	0	2504	56	18074	820	3081	44793	83025
08018	0	0	80	0	11	0	0	0	46	24	15	0	7705	507	98633	2542	11362	75634	231325
08019	0	0	0	0	0	0	0	0	9	7	8	0	4315	167	54502	649	4408	54659	144560
08020	0	0	0	0	0	0	0	0	1	22	1	0	195	38	9432	2347	3412	44068	69018
08021	0	14	0	0	0	0	0	7	13	0	2	0	718	1205	47113	173	4503	22639	91491
08022	0	0	0	0	0	0	0	0	0	8	0	0	728	13	3388	72	409	10554	16949
08023	0	0	38	0	0	0	0	0	25	3	4	0	3131	641	49596	82	5135	26646	107910
08024	0	78	457	0	117	0	0	24	257	11	62	0	53828	3655	643874	5990	70236	175315	1134325
08025	0	0	4	0	0	0	0	0	10	14	10	0	1471	98	15892	984	2587	28463	58372
08026	0	0	76	0	11	0	0	0	40	11	11	0	8196	494	92905	1585	9549	58637	199679
08027	0	0	0	10	0	0	0	0	1	90	7	0	429	82	10422	9773	5139	89927	136754
08028	0	30	835	0	71	0	0	2	364	3	43	0	55367	1483	1010610	5016	48134	128705	1557960
08029	0	0	0	21	0	0	0	0	3	93	16	0	605	119	30425	8392	13572	134337	226645
08030	0	0	0	0	0	0	0	0	2	34	4	0	180	38	4779	2712	2982	42045	60413
08031	0	0	76	10	11	0	0	0	41	68	18	0	9389	531	103404	5286	12524	91398	261909
08032	0	0	0	10	0	0	0	0	8	30	5	0	217	39	13624	1755	2186	13197	34986
08033	0	0	64	0	19	0	0	0	29	4	16	0	2220	1118	62291	1694	10045	33978	129968
08034	0	0	4	0	0	0	0	0	14	10	12	0	2826	120	28957	220	4166	42962	98496
08035	0	0	66	0	0	0	0	0	45	2	6	0	5546	859	93292	281	8086	34802	197980
08036	0	0	13	10	0	0	0	5	20	41	8	0	1373	954	54146	2346	7120	33431	122804
08037	0	0	0	0	0	0	0	0	5	1	3	0	2440	63	14545	256	1147	13777	44965
08038	0	14	12	0	0	0	0	12	25	3	9	0	3381	2198	87608	617	9653	57054	191571
08039	0	0	0	10	0	0	0	0	7	31	6	0	586	52	18333	1961	3632	18628	51380
08040	0	0	0	0	0	0	0	0	3	8	3	0	589	29	10602	888	1654	15218	36142
08041	0	0	0	10	0	0	0	0	1	67	4	0	358	44	7391	3264	2815	38250	63229
08042	0	0	12	0	0	0	0	5	13	7	8	0	2118	967	37723	330	4643	28904	90419
08043	0	0	4	0	0	0	0	0	7	17	7	0	1577	45	13199	1506	2721	33072	63505
08044	0	0	64	10	19	0	0	0	31	37	19	0	2300	1138	68688	2735	12180	38431	146768
08045	0	54	128	0	23	0	0	7	64	0	22	0	3853	2469	117790	279	11972	34348	202124
08046	0	0	0	9	0	0	0	0	1	82	11	0	423	111	28948	9021	13623	138159	219968
08047	0	0	0	0	0	0	0	0	1	20	3	0	136	25	5377	1414	890	14624	29582
08048	0	78	461	0	117	0	0	24	267	26	69	0	55075	3698	664834	7465	73872	211703	1212714
08049	0	0	0	9	0	0	0	0	0	53	5	0	352	35	9833	6412	5150	48420	82423
08050	0	0	0	0	0	0	0	0	4	2	4	0	3642	91	20847	167	2294	30781	80715
08051	0	0	4	10	0	0	0	0	6	67	5	0	549	44	13396	4504	3724	40960	76405
08052	0	0	4	0	0	0	0	5	10	4	3	0	2256	929	37581	344	3768	30113	87171
08053	0	0	0	0	0	0	0	0	2	0	0	0	222	7	1901	10	65	1348	4237
08054	0	78	457	0	117	0	0	24	258	11	65	0	54903	3663	646180	5887	70966	181395	1147263
08055	0	132	509	0	129	0	0	31	291	5	74	0	51091	5745	710578	5017	75314	174807	1221680
08056	0	0	0	0	0	0	0	0	0	12	2	0	171	19	2375	2017	1135	20275	29658
08057	0	0	0	0	0	0	0	0	0	12	2	0	564	8	2839	576	558	14177	21839
08058	0	14	4	10	0	0	0	12	11	29	6	0	1394	1993	40891	1800	5996	28887	96327
08059	0	0	64	0	19	0	0	0	31	16	18	0	2257	1137	67156	3046	11966	47494	154959
08060	0	0	64	0	19	0	0	0	29	8	18	0	2235	1110	63695	1221	11183	35534	133983
08061	0	92	381	0	106	0	0	31	223	12	55	0	46839	4304	577651	5107	63937	141570	1002367
08062	0	40	132	0	23	0	0	5	72	1	23	0	5235	2392	149440	533	15072	64018	281203
08063	0	0	8	0	0	0	0	0	19	29	15	0	2024	127	28466	923	5248	56561	115718
08064	0	0	0	0	0	0	0	0	3	12	2	0	110	5	3945	2537	1052	13926	24347
08065	0	0	0	19	0	0	0	0	1	93	6	0	462	64	15775	7880	7932	75688	123633
08066	0	0	0	0	0	0	0	0	1	19	4	0	269	32	11378	443	2403	33705	61190
08067	0	14	64	10	19	0	0	7	31	34	17	0	2527	2204	77856	3373	12556	41318	164024
09002	0	2736	3251	0	441	0	0	377	1364	1	542	0	167560	66500	1732148	9782	321598	351831	3640341
09003	0	296	1639	0	1407	0	0	124	684	17	671	0	198253	44599	1647612	9013	497480	598237	4170882
09004	0	1804	584	0	560	0	0	175	207	1	300	0	176619	28907	668008	3992	123676	161089	1530675
09005	0	104	3923	0	196	0	0	131	1737	3	529	0	104603	42534	2566196	16793	461169	609941	5626340
09006	0	37	2051	0	998	0	0	24	1203	6	792	0	150726	31300	1743873	10875	486638	575754	4336435
09007	0	220	1660	0	805	0	0	180	787	12	459	0	147846	30250	1541251	13099	467804	589148	4060813
09008	0	263	676	0	409	0	0	110	187	7	208	0	94003	21275	631105	3306	169006	211926	1531168
09009	0	251	189	0	250	0	0	102	112	17	111	0	56004	23911	651449	6150	257956	401639	2049037
09010	0	2263	915	0	706	0	0	449	657	11	505	0	265885	42913	1168197	6164	337704	263600	2700409
09011	0	33	568	0	443	0	0	14	342	17	265	0	44002	27710	1060792	7947	347695	595758	3222137
09012	0	232	915	0	409	0	0	188	419	12	339	0	118798	23353	944826	5525	300450	375556	2427633
09013	0	504	894	0	693	0	0	296	500	18	414	0	104878	41251	1364932	7829	463524	608450	3694859
09014	0	2061	3144	0	1003	0	0	379	1332	6	868	0	231394	54091	1932226	10316	534811	557619	4574119
09015	0	1892	3944	0	996	0	0	288	1268	1	612	0	191609	43292	1591559	7507	405340	313404	3302578
09016	0	1056	4281	0	964	0	0	325	1433	3	718	0	285899	66157	1626495	10565	311948	328403	3508464
09017	0	4	2895	0	290	0	0	17	1169	2	429	0	73690	19257	1381452	9355	361325	395225	3201138
10001	0	67	276	0	105	0	0	17	159	39	63	0	11560	6235	326695	4045	107658	149558	811971
