V1	V2
31079	31003
31079	31010
31079	31056
31079	31047
31079	31075
31079	31094
31079	31098
31080	31024
31080	31049
31080	31036
31080	31046
31080	31076
31081	31017
31081	31014
31081	31021
31081	31022
31081	31102
31081	31092
31082	31026
31082	31052
31082	31068
31082	31083
31083	31026
31083	31068
31083	31082
31084	31006
31084	31009
31084	31012
31084	31027
31084	31029
31084	31031
31084	31077
31084	31086
31085	31019
31085	31008
31085	31032
31085	31102
31085	31096
31086	31009
31086	31040
31086	31077
31086	31084
31086	31088
31087	31011
31087	31038
31087	31044
31087	31063
31088	31009
31088	31040
31088	31072
31088	31078
31088	31086
31089	31018
31089	31025
31089	31056
31089	31053
31089	31062
31089	31066
31090	31001
31090	31002
31090	31050
31090	31041
31090	31076
31091	31017
31091	31030
31091	31043
31091	31104
31091	31099
31092	23002
31092	31021
31092	31022
31092	31081
31093	31004
31093	31007
31093	31050
31093	31054
31093	31067
31093	31074
31093	31095
31093	31105
31094	31016
31094	31010
31094	31079
31094	31098
31095	31002
31095	31050
31095	31041
31095	31067
31095	31093
31096	23007
31096	31019
31096	31008
31096	31057
31096	31061
31096	31070
31096	31085
31097	31012
31097	31030
31097	31040
31097	31060
31097	31104
31097	31071
31097	31077
31098	23006
31098	31016
31098	31058
31098	31079
31098	31094
31099	31014
31099	31030
31099	31032
31099	31043
31099	31102
31099	31091
31105	31004
31105	31013
31105	31050
31105	31051
31105	31093
31106	31009
31106	31027
31106	31052
31106	31068
32001	32019
32001	32023
32001	32034
32001	32058
32002	14060
32002	14091
32002	32034
32003	14031
32003	14104
32003	32045
32003	32048
32004	14031
32004	14076
32004	14094
32004	32045
32004	32047
32004	32058
32005	32010
32005	32020
32005	32032
32005	32037
32005	32013
32005	32056
32006	32010
32006	32039
32006	32051
32007	05030
32007	24044
32007	32026
32007	32041
32008	01004
32008	01007
32008	32012
32008	32025
32008	32036
32009	10033
32009	32021
32009	32042
32010	32005
32010	32006
32010	32020
32010	32037
32010	32039
32010	32040
32010	32013
32010	32042
32010	32049
32010	32051
32011	14071
32011	14094
32011	32028
32011	32047
32012	01007
32012	01008
32012	32008
32012	32017
32012	32036
32012	32055
32012	32056
32015	14025
32015	32018
32015	32030
32015	32044
32015	32048
32015	32055
32016	24049
32016	32017
32016	32036
32016	32057
32016	32053
32017	24049
32017	32012
32017	32016
32017	32036
32017	32037
32017	32057
32017	32050
32017	32056
32018	01003
32018	14091
32018	14116
32018	32015
32018	32019
32018	32044
32018	32048
32019	14091
32019	32001
32019	32018
32019	32034
32019	32045
32019	32048
32019	32058
32020	32005
32020	32010
32020	32043
32020	32046
32020	32049
32020	32055
32020	32056
32021	10014
32021	10033
32021	32009
32021	32042
32021	32049
32022	10031
32022	32029
32022	32039
32022	32014
32023	32001
32023	32028
32023	32033
32023	32034
32023	32047
32023	32058
32024	01002
32024	01009
32024	32025
32024	32035
32024	32038
32024	32052
32025	01004
32025	01007
32025	01009
32025	32008
32025	32024
32025	32035
32025	32036
32026	05030
32026	05036
32026	10027
32026	24006
32026	24033
32026	24044
32026	32007
32026	32027
32026	32014
32026	32051
32027	05030
32027	05024
32027	05036
32027	32026
32028	14045
32028	14071
32028	32011
32028	32023
32028	32033
32028	32047
32029	10004
32029	10031
32029	32022
32029	32039
32029	32042
32030	14025
32030	14104
32030	32015
32030	32048
32031	14025
32031	14041
32031	14061
32031	14104
32031	14115
32031	32043
32031	32046
32031	32049
32032	32005
32032	32037
32032	32050
32032	32056
32033	14029
32033	14045
32033	14118
32033	32023
32033	32028
32033	32034
32034	14060
32034	14091
32034	14118
32034	32001
32034	32002
32034	32019
32034	32023
32034	32033
32035	24025
32035	32024
32035	32025
32035	32036
32035	32038
32035	32053
32035	32054
32036	32008
32036	32012
32036	32016
32036	32017
32036	32025
32036	32035
32036	32057
32036	32053
32037	24049
32037	32005
32037	32010
32037	32017
32037	32032
32037	32050
32037	32051
32038	11022
32038	14064
32038	24001
32038	24025
32038	24021
32038	24022
32038	24046
32038	32024
32038	32035
32038	32052
32038	32054
32039	32006
32039	32010
32039	32022
32039	32029
32039	32040
32039	32014
32039	32042
32039	32051
32040	32010
32040	32039
32040	32042
32057	32016
32057	32017
32057	32036
32013	32005
32013	32010
32014	10006
32014	10027
32014	10031
32014	32022
32014	32026
32014	32039
32014	32051
32041	05030
32041	19017
32041	24044
32041	32007
32042	10004
32042	10022
32042	10033
32042	10038
32042	32009
32042	32010
32042	32021
32042	32029
32042	32039
32042	32040
32042	32049
32043	32020
32043	32031
32043	32046
32043	32049
32044	01003
32044	32015
32044	32018
32044	32048
32044	32055
32045	14031
32045	32003
32045	32004
32045	32019
32045	32048
32045	32058
32046	14041
32046	14081
32046	32020
32046	32031
32046	32043
32046	32055
32047	14094
32047	32004
32047	32011
32047	32023
32047	32028
32047	32058
32048	14104
32048	32003
32048	32015
32048	32018
32048	32019
32048	32030
32048	32044
32048	32045
32049	10014
32049	14042
32049	14061
32049	18009
32049	32010
32049	32020
32049	32021
32049	32031
32049	32042
32049	32043
32050	32017
32050	32032
32050	32037
32050	32056
32051	24033
32051	24049
32051	32006
32051	32010
32051	32026
32051	32037
32051	32039
32051	32014
32052	01002
32052	14064
32052	32024
32052	32038
32053	24025
32053	24049
32053	32016
32053	32035
32053	32036
32054	24025
32054	32035
32054	32038
32055	01003
32055	01008
32055	14025
32055	14081
32055	32012
32055	32015
32055	32020
32055	32044
32055	32046
32055	32056
32056	32005
32056	32012
32056	32017
32056	32020
32056	32032
32056	32050
32056	32055
32058	32001
32058	32004
32058	32019
32058	32023
32058	32045
32058	32047
